Date,Open,High,Low,Close,Volume
05-10-2020,2610,2727,2604,2706.8501,473381
06-10-2020,2736,2736,2649.3501,2716.1499,330035
07-10-2020,2738,2769,2703,2737.3999,277896
08-10-2020,2825,2885,2800,2824.8,692625
09-10-2020,2823,2828.75,2781,2814.95,186388
12-10-2020,2818.8999,2853.6499,2802,2831.2,191337
13-10-2020,2845,2855,2813.25,2825.6499,149828
14-10-2020,2840.1499,2840.1499,2788.95,2809.8,86667
15-10-2020,2810.1001,2827,2727,2738.7,589029
16-10-2020,2751,2771.2,2733.45,2762.5,64823
19-10-2020,2777,2777,2706.6001,2711.45,90310
20-10-2020,2722,2760,2720,2738.3999,56441
21-10-2020,2739,2749.6001,2663.1001,2675.45,109319
22-10-2020,2666.8,2687.25,2638.55,2670.8,151372
23-10-2020,2684,2706.05,2670.55,2686.45,69850
26-10-2020,2695,2709.8,2671.7,2687.6499,72725
27-10-2020,2696.8501,2717,2625,2631.45,86794
28-10-2020,2653,2656.3501,2607.2,2621.75,471923
29-10-2020,2605,2654.45,2601,2633.7,86748
30-10-2020,2639,2673.95,2621.6499,2664.8501,77960
02-11-2020,2665,2665,2600,2603.8501,106105
03-11-2020,2604.7,2664.75,2602,2632.6499,66138
04-11-2020,2625,2720.45,2615,2653.25,129239
05-11-2020,2681,2709.75,2667.3999,2687.25,114531
06-11-2020,2695,2713.3501,2681.7,2708.25,86947
09-11-2020,2738.25,2743.8,2695.05,2725.8999,124207
10-11-2020,2725,2725,2640,2649.95,182867
11-11-2020,2645.3,2691.8501,2644.25,2688.55,179045
12-11-2020,2687,2711.6499,2662.55,2670.7,75051
13-11-2020,2656,2663.95,2636.45,2657.3,436036
14-11-2020,2680,2680,2660.05,2670.7,23415
17-11-2020,2685,2690,2650.3501,2666.2,87495
18-11-2020,2665,2665,2608.05,2625.8999,139122
19-11-2020,2630,2678.6001,2630,2637.05,114908
20-11-2020,2655,2675,2628.25,2659.6001,146090
23-11-2020,2685,2730,2666,2724,129100
24-11-2020,2738,2743,2705,2722.1001,103065
25-11-2020,2727,2730,2688.3999,2700.7,198420
26-11-2020,2686.6499,2729.95,2681,2720.8501,60434
27-11-2020,2700,2717.95,2670,2679.1499,110671
01-12-2020,2680,2735,2625.1001,2726.95,90136
02-12-2020,2720,2753.7,2702.25,2749.1499,103473
03-12-2020,2768.55,2768.8,2702.3,2708.45,392788
04-12-2020,2706,2738.05,2700,2726,67094
07-12-2020,2719,2743,2706.3,2736,44595
08-12-2020,2745,2804.8501,2733,2796.3999,97986
09-12-2020,2818,2840,2793.8501,2809.8,108846
10-12-2020,2820,2824.6499,2780.1499,2784.1499,50596
11-12-2020,2795,2807,2765,2783.45,55137
14-12-2020,2800.1001,2806.2,2757,2796.5,57915
15-12-2020,2790,2795,2756,2761.2,108436
16-12-2020,2775,2819.75,2761.2,2813.25,71532
17-12-2020,2813.95,2849,2805.55,2837.8999,74645
18-12-2020,2861,2898,2847,2862.6001,155614
21-12-2020,2865,2888.55,2782.8999,2818.75,181011
22-12-2020,2830,2883.1001,2819,2870.8,90096
23-12-2020,2889,2918,2866.05,2907.2,84950
24-12-2020,2914.8501,2921.95,2884,2908.45,63577
28-12-2020,2912.8501,2949.8999,2902.3,2928.25,80008
29-12-2020,2928.25,2951.8999,2924.2,2930.6499,47486
30-12-2020,2937,2947,2904,2908.8501,175469
31-12-2020,2902,2906.05,2845,2870.2,834286
01-01-2021,2879,2939.8999,2877.3,2928.2,152353
04-01-2021,2950,3050,2942,3039.25,208783
05-01-2021,3044.1001,3112.75,3040,3092.3,188379
06-01-2021,3102.1499,3114.45,3037.8,3052.95,118089
07-01-2021,3075,3079.8,3001,3032.7,160557
08-01-2021,3085.2,3127.55,3061.8,3120.3501,210057
11-01-2021,3215,3224,3147.45,3175.05,253600
12-01-2021,3179.95,3208.1001,3150.95,3172.8501,132445
13-01-2021,3179.95,3179.95,3127.1001,3158.8,653157
14-01-2021,3164,3267,3120,3250.1499,531550
15-01-2021,3244.3501,3273.8501,3210.1001,3233.6001,162323
18-01-2021,3249,3255.5,3186.6001,3220.8,167704
19-01-2021,3229,3279,3229,3265.1499,94206
20-01-2021,3265,3327,3265,3308.2,1574806
21-01-2021,3308,3310,3262,3274.8,85349
22-01-2021,3249.1001,3323.8999,3249.05,3303.3999,316515
25-01-2021,3295,3345.25,3277.7,3290.2,107916
27-01-2021,3300,3305.3,3227.1499,3261.05,586936
28-01-2021,3240,3272.7,3183.95,3199.45,555279
29-01-2021,3206,3215,3100.5,3112.8999,96018
01-02-2021,3104,3165,3045.1001,3140.7,158508
02-02-2021,3161,3224.55,3154.5,3203,115905
03-02-2021,3207,3235.1499,3164.6001,3199.1001,101798
04-02-2021,3206,3233.95,3177,3187.3,434127
05-02-2021,3191.1001,3200,3129.5,3158.05,69573
08-02-2021,3185.2,3224.95,3155.5,3215.1499,132081
09-02-2021,3200,3245.1499,3165.05,3175.8,123700
10-02-2021,3177,3219.3,3158.95,3210.95,61444
11-02-2021,3223,3223,3186,3205.8501,38475
12-02-2021,3197,3245.8,3183.3999,3191.1499,64320
15-02-2021,3206,3206,3131,3139.95,104489
16-02-2021,3158.8999,3166.25,3100.25,3109.3,136791
17-02-2021,3109,3131.95,3047,3073.5,140215
18-02-2021,3073,3098.75,3032,3057.55,175502
19-02-2021,3057.55,3085.8501,3017.55,3072.1001,129152
22-02-2021,3090,3090,2945.5,2958.75,233886
23-02-2021,2971.6001,3027.8999,2970,2980,140264
24-02-2021,2980.2,3002.25,2701,2951.3999,720041
25-02-2021,2980,3029.45,2969.1001,2992.8999,497914
26-02-2021,2968.5,2971.8999,2881.3501,2896.05,202274
01-03-2021,2930,2964.95,2900,2926.2,210795
02-03-2021,2970,3025.3999,2946.1499,3010.55,168724
03-03-2021,3030,3063.45,2996.5,3058.6499,206125
04-03-2021,3030,3081.55,3019.8999,3047.7,371283
05-03-2021,3020,3063.45,2997.3501,3007,63785
08-03-2021,3039,3039,2996,3007.2,39194
09-03-2021,3008.05,3066.8999,2993,3049.95,85833
10-03-2021,3080.2,3092,3060.1001,3071.95,83120
12-03-2021,3075,3115.6499,3042.05,3056.8999,133299
15-03-2021,3054,3098.8999,3043,3066.3501,53492
16-03-2021,3064.8501,3139.8999,3063,3108.7,294600
17-03-2021,3108,3156.75,3086,3112.7,263394
18-03-2021,3122,3145,2986.3,3036.8,94103
19-03-2021,3032,3098,3004.45,3063.25,202074
22-03-2021,3060,3139,3018.05,3129.6001,136270
23-03-2021,3139.75,3168.5,3124,3142.05,64888
24-03-2021,3125,3151.7,3111.5,3120.95,49838
25-03-2021,3120.95,3129.7,3051,3068.05,50991
26-03-2021,3083,3118,3044,3068.1499,112808
30-03-2021,3080,3188,3059.8501,3159.95,216943
31-03-2021,3155,3205,3131.6499,3177.6001,192113
01-04-2021,3190,3215.7,3146,3165.8999,105274
05-04-2021,3171,3262.55,3151.25,3239.3,1005721
06-04-2021,3278,3278,3229.8999,3263.8501,105514
07-04-2021,3262,3277.95,3235.1001,3270.75,68444
08-04-2021,3267.3501,3334.8501,3267.3501,3316.5,73583
09-04-2021,3350,3358.8,3308.75,3322.2,98999
12-04-2021,3330,3343.8999,3217.75,3241.45,149202
13-04-2021,3230,3230,3074.55,3105,247729
15-04-2021,3145,3240.55,3086.2,3218.95,673685
16-04-2021,3228.95,3246.25,3182,3193.3,106603
19-04-2021,3193.3,3193.3,3135.2,3163.1001,56293
20-04-2021,3215,3220,3127,3144.1001,108317
22-04-2021,3146.1499,3149.7,3105.5,3119.1001,199595
23-04-2021,3105,3119.75,3092,3109.8,67236
26-04-2021,3109.8,3151.95,3088.1001,3101.1001,96633
27-04-2021,3103,3135.1001,3103,3131.6001,43362
28-04-2021,3143,3150.5,3112,3123.8,39238
29-04-2021,3142,3156.3,3105.3999,3113.2,62825
30-04-2021,3111,3132.7,3021,3038.3999,69616
03-05-2021,3034.7,3057,3004.8,3037,110455
04-05-2021,3060,3090,3035.2,3048.95,71115
05-05-2021,3077.8,3100,3053.7,3096.3501,40810
06-05-2021,3108,3134.25,3074,3111.3,197177
07-05-2021,3130,3160,3112.1499,3132,90326
10-05-2021,3140,3164,3126,3145.1499,36150
11-05-2021,3130,3130,3092.2,3123.2,42943
12-05-2021,3139,3139,3070.5,3088.5,65098
14-05-2021,3100,3100,3040.55,3050.75,78135
17-05-2021,3060,3077,3035.6499,3069.8,101499
18-05-2021,3095,3123,3078.7,3089.3501,71234
19-05-2021,3080,3118,3066.05,3081.95,63943
20-05-2021,3074,3087.55,3053,3060,44081
21-05-2021,3065,3087.8999,3055.3501,3080.3999,25700
24-05-2021,3080.55,3105,3075,3081.8501,34002
25-05-2021,3094,3127,3082.8501,3113.95,89880
26-05-2021,3123,3165,3104.75,3158.2,63167
27-05-2021,3165.3999,3218,3162.95,3180.2,89498
28-05-2021,3190,3197.6499,3137,3144.1001,90237
31-05-2021,3150,3170,3129,3158.95,81654
01-06-2021,3170,3170,3132,3153.3999,39525
02-06-2021,3154,3155.7,3116.1499,3129.3,69364
03-06-2021,3150,3154.95,3122.3999,3141.45,42074
04-06-2021,3130,3156.95,3125.1001,3143.1499,60938
07-06-2021,3155,3189.95,3134,3181.8,38418
08-06-2021,3200,3231.55,3190.2,3200.5,65874
09-06-2021,3202,3220.8,3187.8,3199.5,88982
10-06-2021,3210,3225,3192.6001,3216.05,40366
11-06-2021,3215,3309,3213,3271.7,110175
14-06-2021,3290,3307.6001,3270.05,3276.3501,61546
15-06-2021,3300,3300,3251.55,3262.45,567462
16-06-2021,3265,3294.3,3253.1499,3276.3501,166257
17-06-2021,3260,3335.05,3260,3320.1001,106664
18-06-2021,3350,3357.8501,3275,3297,132596
21-06-2021,3278,3285.95,3253,3272.45,1452171
22-06-2021,3319,3327,3287.45,3300.6499,47420
23-06-2021,3325,3325,3256.6001,3262.1001,506938
24-06-2021,3282,3382,3272.6001,3373.6001,214740
25-06-2021,3390,3399,3351,3380.7,206177
28-06-2021,3396,3396,3332.45,3335.6001,43234
29-06-2021,3348.7,3366,3327,3339.6001,52691
30-06-2021,3338.95,3382,3338.95,3345.25,34105
01-07-2021,3359,3362.95,3333,3341,25777
02-07-2021,3338,3338,3296.05,3325.55,51771
05-07-2021,3337,3373.8999,3303.45,3321.55,75811
06-07-2021,3315,3329.1001,3256.1001,3262.3501,177251
07-07-2021,3283,3283.45,3242,3275.3,106869
08-07-2021,3295,3296.95,3232.3,3257.1001,98504
09-07-2021,3260,3281,3200,3207.75,232383
12-07-2021,3235,3238.8999,3188.95,3192.95,496574
13-07-2021,3215,3215.6001,3175.45,3187.8999,51763
14-07-2021,3181,3220.95,3181,3213.8501,372510
15-07-2021,3233,3233,3194.8999,3201.5,87671
16-07-2021,3217.5,3219,3190,3194.6499,71188
19-07-2021,3188,3200,3175,3184.3999,433962
20-07-2021,3184,3214.8501,3156,3205.3,114292
22-07-2021,3189,3224.8501,3189,3216.55,85259
23-07-2021,3225,3240.8999,3206.3,3212.05,103816
26-07-2021,3210,3224,3191,3199.3501,49985
27-07-2021,3204,3209.5,3161,3183.05,63248
28-07-2021,3196,3203.3,3133.2,3197.5,97773
29-07-2021,3208.8,3226,3191,3196.6001,44904
30-07-2021,3209,3221.6499,3162,3167.5,52954
02-08-2021,3173.55,3224.6499,3166.05,3217.8999,134570
03-08-2021,3220,3289.95,3220,3284.1499,166466
04-08-2021,3302.5,3305,3261.6499,3273.45,126809
05-08-2021,3274,3315,3264.95,3285.1499,63832
06-08-2021,3275,3323.8,3265,3310.1499,167196
09-08-2021,3315.8501,3336.55,3310,3322.3999,86883
10-08-2021,3322.3999,3349.2,3315,3333.25,90574
11-08-2021,3350,3359.8501,3327.3,3340.55,67042
12-08-2021,3346,3367.55,3332.1499,3353.95,73888
13-08-2021,3353,3479.3501,3353,3461.8999,301314
16-08-2021,3461.8999,3492.5,3437,3471.75,62836
17-08-2021,3484.45,3560.25,3464,3552.3999,160065
18-08-2021,3555,3594.6001,3537,3558.5,69366
20-08-2021,3524,3573.1001,3503.6001,3557.45,55131
23-08-2021,3570,3672.5,3562.95,3635.8501,127876
24-08-2021,3653,3668.75,3595.8501,3612.2,59758
25-08-2021,3612.8,3697,3608.95,3659.5,70032
26-08-2021,3668.8999,3687.1001,3649,3671.05,94445
27-08-2021,3657.95,3729,3651.1001,3720.1499,80952
30-08-2021,3718,3740,3687.6001,3701.3999,69850
31-08-2021,3703,3802.95,3703,3786.55,248659
01-09-2021,3790,3815.75,3706,3714.05,290870
02-09-2021,3736,3858,3724.6001,3837.95,68034
03-09-2021,3836,3857.3999,3804,3841.3501,73148
06-09-2021,3847,3876,3815,3851.05,42444
07-09-2021,3858,3871,3809.05,3814.75,33828
08-09-2021,3815,3815,3756,3774.1001,53706
09-09-2021,3799,3809.7,3765.1499,3791.75,38234
13-09-2021,3761,3851.8999,3761,3843.8999,82516
14-09-2021,3849.5,3895.6001,3828.6499,3885.1499,31541
15-09-2021,3889.95,3980,3866.45,3954.8,130664
16-09-2021,3938,3981.55,3891.95,3902.5,117036
17-09-2021,3930,3944.3999,3806.8999,3830.45,109563
20-09-2021,3819,3871.5,3811,3823.3501,65057
21-09-2021,3845.5,3870.3,3823,3864.95,48497
22-09-2021,3861,3896.95,3852.3,3862.5,141321
23-09-2021,3889,3889,3835.6499,3868.7,947615
24-09-2021,3889,3944.5,3856,3871.3,49192
27-09-2021,3891.1499,3904,3804,3836.95,59914
28-09-2021,3854,3854,3752.7,3779,101477
29-09-2021,3750,3805.45,3723.1001,3791.6001,90622
30-09-2021,3811,3811,3750.75,3774.5,39114
01-10-2021,3779,3811,3725,3729.3,97631
04-10-2021,3728,3782.75,3708.05,3771.1001,92760
05-10-2021,3765,3840,3742.6001,3833.7,108583
06-10-2021,3844,3858,3795,3809.8999,60822
07-10-2021,3822,3899.6499,3821.3,3892.6001,47233
08-10-2021,3935,3990,3898.95,3935.3,97634
11-10-2021,3797,3797,3660,3686.5,1280463
12-10-2021,3709,3709,3631.3501,3653.8999,266211
13-10-2021,3661.1001,3675,3645.05,3656.05,184950
14-10-2021,3650,3671,3608.3999,3611.3,330478
18-10-2021,3612,3653,3607.05,3647.3999,123363
19-10-2021,3670,3690.3,3625,3634.6001,212142
20-10-2021,3615.1001,3629.5,3578.2,3607.8501,1033300
21-10-2021,3618,3618,3512.1001,3533.3999,89945
22-10-2021,3564,3564,3485,3500.05,135071
25-10-2021,3500.05,3515,3450,3492.5,121831
26-10-2021,3499,3529.1499,3475,3483.05,59363
27-10-2021,3497.7,3511.8999,3481.7,3488.95,116096
28-10-2021,3515,3515.05,3416,3424.3501,60853
29-10-2021,3410,3459.8,3386,3398.8,178291
01-11-2021,3438,3489,3412.6499,3477.3,89540
02-11-2021,3495,3513.95,3466.1001,3483.75,185781
03-11-2021,3508,3519.95,3466.5,3492.55,39055
04-11-2021,3515,3515.1001,3505.7,3509.05,33702
08-11-2021,3539,3539,3481.25,3502.6001,129083
09-11-2021,3504,3534.8999,3497.6001,3504.5,83427
10-11-2021,3500,3519.3999,3481.3501,3484.3501,53691
11-11-2021,3482,3508.75,3436,3488.1001,95676
12-11-2021,3500,3535.1001,3486.05,3524.5,144937
15-11-2021,3534.8,3569.5,3531,3553.8999,56987
16-11-2021,3563,3575,3541.25,3555.1499,93911
17-11-2021,3559,3562.3501,3513.8,3523.95,46814
18-11-2021,3512.05,3521.3999,3452,3475.6499,134098
22-11-2021,3480,3516,3441,3461.25,53969
23-11-2021,3445,3483.3999,3408.05,3463.7,91067
24-11-2021,3478,3493.55,3431,3443.55,47809
25-11-2021,3462,3462,3434,3445.5,56004
26-11-2021,3440,3486,3414.6499,3445.6499,80166
29-11-2021,3445.6499,3530,3407.55,3500.7,85268
30-11-2021,3500,3563,3494.8501,3532,131810
01-12-2021,3535.1499,3589.3501,3535.1499,3578.1499,159108
02-12-2021,3585,3648,3573.2,3641.1499,188193
03-12-2021,3643,3665.95,3630.75,3639.6499,76061
06-12-2021,3642,3656.8501,3521.5,3534.3501,51174
07-12-2021,3567.8999,3597.1499,3525.6001,3584.7,24002
08-12-2021,3625,3645,3602.6001,3626.5,263196
09-12-2021,3613,3632.3999,3567,3603.6001,77990
10-12-2021,3585,3640.8501,3575.1001,3636.55,78298
13-12-2021,3647,3660,3603,3610.1001,52114
14-12-2021,3601,3634.3999,3576.1499,3622.8,87750
15-12-2021,3610,3622.7,3558.6001,3569.6001,70817
16-12-2021,3580,3607.25,3570.5,3581.3501,19480
17-12-2021,3601,3650,3573.1499,3587.2,82484
20-12-2021,3570.1001,3605,3509.8501,3557.1001,160727
21-12-2021,3585,3639.6001,3568.05,3608.45,104021
22-12-2021,3612,3636,3605.3999,3630,68470
23-12-2021,3640.5,3671,3630.05,3662.8,62978
24-12-2021,3676,3703.8999,3645.3,3670.25,141802
27-12-2021,3670,3700,3653.1499,3695.55,37807
28-12-2021,3715,3724.5,3694.05,3707.3,34438
29-12-2021,3700,3719.45,3684.3999,3693.1499,75965
30-12-2021,3693,3739.6001,3680.55,3733.1499,45572
31-12-2021,3736.05,3759.8,3731.55,3736.8501,51482
03-01-2022,3744,3829,3743.95,3818.1499,67010
04-01-2022,3829.05,3888,3810,3882.7,342652
05-01-2022,3865,3870.1001,3811,3861.05,54550
06-01-2022,3816,3834.75,3771.3501,3806.8501,111898
07-01-2022,3809.1001,3864.45,3796,3854.8501,41904
10-01-2022,3974,3979.8999,3861.8501,3879.3501,244605
11-01-2022,3859,3925.8501,3853.8,3915.8,80161
12-01-2022,3927.8,3930.1499,3836.8,3857.25,122701
13-01-2022,3934,3944.3999,3857.25,3897.6499,368315
14-01-2022,3880,3978.3,3860.1001,3969.25,280512
17-01-2022,3998,4043,3963,4019.1001,295249
18-01-2022,4045.5,4045.5,3981,3990.25,110328
19-01-2022,4018,4018,3911.75,3915.8,138761
20-01-2022,3915,3915,3814,3827.8501,289388
21-01-2022,3814,3851,3771.75,3834.8501,231443
24-01-2022,3841,3850.1499,3741,3771.5,288622
25-01-2022,3771,3809.2,3723.05,3770.1001,229135
27-01-2022,3740,3740,3626.25,3650.1001,408154
28-01-2022,3659,3729,3650,3690.25,213927
31-01-2022,3742.2,3758.05,3721.7,3737.8999,140447
01-02-2022,3780,3809,3735.6001,3800.6499,142772
02-02-2022,3823,3864,3800.6499,3857,72720
03-02-2022,3845,3882.95,3815,3825,114933
04-02-2022,3810,3825,3769.2,3814.6499,107911
07-02-2022,3800,3832.3999,3756.1001,3778.6001,81224
08-02-2022,3794.8999,3801.75,3721.1499,3742.3999,85663
09-02-2022,3762,3778,3748,3761.25,43296
10-02-2022,3785,3788.6001,3758.3,3771.2,67626
11-02-2022,3752,3752,3690.6001,3695.6001,172871
14-02-2022,3695.6001,3695.6001,3695.6001,3695.6001,0
15-02-2022,3785.45,3833,3749.95,3817.7,280664
16-02-2022,3852,3856,3805.8999,3813.55,171784
17-02-2022,3830,3835.1499,3780,3784.45,253743
18-02-2022,3769,3815.95,3756,3794.8,340554
21-02-2022,3812,3828.8999,3705.8,3720.25,581891
22-02-2022,3649,3662.95,3570.8,3586.6499,333134
23-02-2022,3604.7,3639.8501,3555.8501,3565.3,208645
24-02-2022,3475,3490,3392.05,3402.25,414928
25-02-2022,3452.25,3530,3452.25,3519.7,231297
28-02-2022,3493,3563.8999,3456.7,3554.55,75954
02-03-2022,3560.1001,3570.6499,3506.95,3544.3501,137462
03-03-2022,3568,3578.5,3530.8501,3544.45,87974
04-03-2022,3500,3561.3999,3485,3525.2,107978
07-03-2022,3469,3547.45,3351,3485.3,244599
08-03-2022,3458,3608,3458,3599.95,191722
09-03-2022,3610,3654,3599,3633.3501,137528
10-03-2022,3685,3685,3614.6001,3620.1001,126839
11-03-2022,3614,3641.7,3594,3600.7,43118
14-03-2022,3584,3648,3580,3642.7,138512
15-03-2022,3656.5,3658.7,3586,3595.3999,37001
16-03-2022,3653.7,3667,3600,3654.25,80789
17-03-2022,3692,3709.6001,3661,3675.2,79044
21-03-2022,3700,3713.95,3615,3625.25,90739
22-03-2022,3630.1001,3712,3625.5,3700.95,50288
23-03-2022,3709,3730,3689.6001,3708.25,133080
24-03-2022,3700,3757.6001,3699.95,3750,52182
25-03-2022,3753,3778.05,3672.95,3707.95,104788
28-03-2022,3698,3712.5,3660.6499,3706.05,127823
29-03-2022,3690,3721,3690,3704.95,139652
30-03-2022,3738,3738,3707.05,3730.6499,70417
31-03-2022,3736,3754,3720.05,3738.8,52924
01-04-2022,3746.1499,3762.45,3729,3756.8501,84280
04-04-2022,3761,3779,3738.05,3769.8,56385
05-04-2022,3792,3835.5,3775.55,3814.05,127222
06-04-2022,3812.6499,3812.6499,3732.3,3756.1499,76724
07-04-2022,3740.05,3743.3,3676,3684.95,172534
08-04-2022,3690,3705,3643.8501,3686.8501,138607
11-04-2022,3698,3711.25,3656.8501,3696.3999,168596
12-04-2022,3680,3738.6001,3650.05,3691.45,283042
13-04-2022,3703,3710.05,3657,3661.3,106056
18-04-2022,3620,3620,3524,3528.45,183837
19-04-2022,3550,3563.6001,3440,3474.3,207746
20-04-2022,3489.75,3569,3481.05,3555.95,183652
21-04-2022,3589,3643,3568.5,3629.95,42124
22-04-2022,3580,3617,3571.2,3611.8501,303745
25-04-2022,3561.1001,3583,3534,3547.7,76976
26-04-2022,3565,3587.3,3520,3544.6499,71786
27-04-2022,3540,3568.05,3506,3561.3,94285
28-04-2022,3585,3603.8,3539,3584,85289
29-04-2022,3597,3621.95,3537.3999,3550.1001,47354
02-05-2022,3550.1001,3550.1001,3550.1001,3550.1001,0
04-05-2022,3540,3545.2,3465.55,3482.45,1062687
05-05-2022,3506.05,3532.95,3486.6001,3513.3,74099
06-05-2022,3468.45,3474.7,3425.05,3433,134551
09-05-2022,3393,3455.5,3348.75,3446.1001,185666
10-05-2022,3440,3464.8999,3425,3437.25,95068
11-05-2022,3434,3447.5,3382,3412.8999,66515
12-05-2022,3400,3448.3999,3350.1001,3411,158049
13-05-2022,3441,3441.3,3383.1499,3413.45,142500
16-05-2022,3414,3429.5,3366.8501,3376.6499,32081
17-05-2022,3369.95,3466.3999,3351.25,3452.2,37639
18-05-2022,3460,3495,3443.05,3449,59292
19-05-2022,3376,3402.6001,3231.05,3270.7,494805
20-05-2022,3309,3314,3271.1499,3293.8999,137393
23-05-2022,3315,3338,3267.05,3320.95,88129
24-05-2022,3311,3320.95,3276.5,3288.05,105893
25-05-2022,3286,3286.55,3155,3166.6001,235534
26-05-2022,3190,3242,3181,3228.6001,110339
27-05-2022,3249,3278.8501,3230,3262.2,146145
30-05-2022,3273.8501,3385.8,3273.8501,3375.55,117464
31-05-2022,3355,3382.95,3324.1001,3364.8,72520
01-06-2022,3385,3388,3342.5,3356.5,121714
02-06-2022,3357,3432.25,3350.05,3422.95,104828
03-06-2022,3454.7,3477.5,3431.55,3438.8,65791
06-06-2022,3421,3453.1001,3378,3430.25,34827
07-06-2022,3420,3420,3356.2,3362,26386
08-06-2022,3372,3413.45,3347,3403.05,79401
09-06-2022,3373,3436.3999,3354.1499,3426.55,46081
10-06-2022,3388,3390.1499,3352.1001,3365.3501,116639
13-06-2022,3291,3293,3194,3220.1499,168993
14-06-2022,3198,3238.8999,3178.8999,3211.25,168330
15-06-2022,3214.95,3234,3201.1001,3206.8,87160
16-06-2022,3237.3999,3241.6499,3134,3142.3501,175120
17-06-2022,3099.6499,3110.55,3023.3501,3089.25,276257
20-06-2022,3094.5,3138.6001,3069.7,3113.2,94264
21-06-2022,3128,3237.3,3125,3212,106881
22-06-2022,3201,3249,3184.1499,3222,94514
23-06-2022,3222,3317,3222,3309,371935
24-06-2022,3344,3344,3278,3292.95,107346
